,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5468,University Park,39.6784263,-104.9536773,Observatory Park,39.67592724060203,-104.95293725221678,Park
5469,University Park,39.6784263,-104.9536773,Asbury Provisions,39.679380692750385,-104.95962617669224,Bar
5470,University Park,39.6784263,-104.9536773,Ben & Jerry's,39.6786222457658,-104.959792792797,Ice Cream Shop
5471,University Park,39.6784263,-104.9536773,Ginza Sushi and Grill,39.67816813890285,-104.95934872626204,Japanese Restaurant
5472,University Park,39.6784263,-104.9536773,lost coffee,39.678445,-104.959106,Coffee Shop
5473,University Park,39.6784263,-104.9536773,Bruegger's,39.679976,-104.95886309325402,Bagel Shop
5474,University Park,39.6784263,-104.9536773,Joy Burns Ice Arena,39.682933569687144,-104.96135273132808,Skating Rink
5475,University Park,39.6784263,-104.9536773,Magness Arena,39.68204858223585,-104.96236808588144,Hockey Arena
5476,University Park,39.6784263,-104.9536773,Jerusalem Restaurant,39.678397633213656,-104.96536414359859,Middle Eastern Restaurant
5477,University Park,39.6784263,-104.9536773,Five Guys,39.6794345,-104.941198,Burger Joint
5478,University Park,39.6784263,-104.9536773,MAD Greens - Eat Better,39.67867860793434,-104.94121919704246,Salad Place
5479,University Park,39.6784263,-104.9536773,Total Wine & More,39.6789754,-104.9424388,Wine Shop
5480,University Park,39.6784263,-104.9536773,Starbucks,39.67996502063788,-104.95918824904142,Coffee Shop
5481,University Park,39.6784263,-104.9536773,The Pioneer,39.67273376287798,-104.95975311480272,Bar
5482,University Park,39.6784263,-104.9536773,Snarf's Sandwiches,39.67868427958372,-104.96692342498332,Sandwich Place
5483,University Park,39.6784263,-104.9536773,Chipotle Mexican Grill,39.67828797290773,-104.96780777696745,Mexican Restaurant
5484,University Park,39.6784263,-104.9536773,Kaladi Brothers Coffee,39.67838947399182,-104.96701416066126,Coffee Shop
5485,University Park,39.6784263,-104.9536773,Guiry's Paint Wallpaper & Art Supplies,39.6771085678786,-104.9413078925157,Arts & Crafts Store
5486,University Park,39.6784263,-104.9536773,Illegal Pete's,39.67827334697499,-104.96658950372064,Burrito Place
5487,University Park,39.6784263,-104.9536773,Jelly U Cafe,39.67828033,-104.9672424,Breakfast Spot
5488,University Park,39.6784263,-104.9536773,Pet Station,39.67463702064016,-104.94008219752105,Pet Store
5489,University Park,39.6784263,-104.9536773,Pita Fresh,39.67917399457703,-104.95968896163912,Mediterranean Restaurant
5490,University Park,39.6784263,-104.9536773,Kokoro,39.67351651945234,-104.93984299119975,Japanese Restaurant
5491,University Park,39.6784263,-104.9536773,Insomnia Cookies,39.679096382272085,-104.9596617438077,Dessert Shop
5492,University Park,39.6784263,-104.9536773,Lollicup,39.68781115463941,-104.9419354378464,Tea Room
5493,University Park,39.6784263,-104.9536773,Jimmy John's,39.67906650019119,-104.95978837611236,Sandwich Place
5494,University Park,39.6784263,-104.9536773,Crown Burgers,39.67689989707549,-104.94052997471707,Greek Restaurant
5495,University Park,39.6784263,-104.9536773,Poppie's Restaurant and Bar,39.67420068325939,-104.94029084107983,American Restaurant
5496,University Park,39.6784263,-104.9536773,Jersey Mike's Subs,39.679577,-104.95887900000001,Sandwich Place
5497,University Park,39.6784263,-104.9536773,Newman Center for the Performing Arts at DU,39.67440917395392,-104.95998104884748,Concert Hall
5498,University Park,39.6784263,-104.9536773,Starbucks,39.67869,-104.968506,Coffee Shop
5499,University Park,39.6784263,-104.9536773,Runners Roost,39.686349052100184,-104.94212616668578,Sporting Goods Shop
5500,University Park,39.6784263,-104.9536773,Urban Roadhouse,39.67828965246671,-104.96599163534704,Breakfast Spot
5501,University Park,39.6784263,-104.9536773,The Original Pancake House,39.686885833740234,-104.95865631103516,Breakfast Spot
5502,University Park,39.6784263,-104.9536773,Dietrich’s Chocolate & Espresso,39.678269,-104.96673700000001,Café
5503,University Park,39.6784263,-104.9536773,Taste Of Philly,39.672528757003136,-104.94030373171987,Sandwich Place
5504,University Park,39.6784263,-104.9536773,ZaZa's Pizzeria,39.679472459732665,-104.95960982534062,Pizza Place
5505,University Park,39.6784263,-104.9536773,Dardano's Shoes,39.6884557,-104.9398149,Shoe Store
5506,University Park,39.6784263,-104.9536773,The Bronze Empire,39.68770218637779,-104.94189609222165,Asian Restaurant
5507,University Park,39.6784263,-104.9536773,Natural Grocers,39.67904927815705,-104.94191813605555,Organic Grocery
5508,University Park,39.6784263,-104.9536773,Little Anita's New Mexican Food,39.688373390544264,-104.94053958656187,Mexican Restaurant
5509,University Park,39.6784263,-104.9536773,Jamba Juice,39.686795,-104.942076,Juice Bar
5510,University Park,39.6784263,-104.9536773,Beans,39.67720531846295,-104.96303676770555,Café
5511,University Park,39.6784263,-104.9536773,Marrakesh Grill,39.67505272713565,-104.94035413122482,Mediterranean Restaurant
5512,University Park,39.6784263,-104.9536773,La Belle Rosette,39.67257403196829,-104.95963644980176,Coffee Shop
5513,University Park,39.6784263,-104.9536773,Schlessman Family YMCA,39.66817138310249,-104.9415256429257,Recreation Center
5514,University Park,39.6784263,-104.9536773,Which Wich? Superior Sandwiches,39.679888133355085,-104.9421902959097,Sandwich Place
5515,University Park,39.6784263,-104.9536773,Keith's Coffee Bar,39.672062221575935,-104.97329659147373,Coffee Shop
5516,University Park,39.6784263,-104.9536773,Nothing Bundt Cakes,39.685937154005835,-104.94224530688484,Bakery
5517,University Park,39.6784263,-104.9536773,Little India,39.6733672,-104.9731435,Indian Restaurant
5518,University Park,39.6784263,-104.9536773,Nordstrom Rack,39.68878404905316,-104.94236616421404,Discount Store
5519,University Park,39.6784263,-104.9536773,CorePower Yoga,39.68598015640816,-104.94108773767948,Yoga Studio
5520,University Park,39.6784263,-104.9536773,Hacienda Colorado,39.68515030153762,-104.94018564257937,Mexican Restaurant
5521,University Park,39.6784263,-104.9536773,Chipotle Mexican Grill,39.66641697071331,-104.93988694049278,Mexican Restaurant
5522,University Park,39.6784263,-104.9536773,Roaming Buffalo Bar-B-Q,39.673362118370534,-104.9735375490726,BBQ Joint
5523,University Park,39.6784263,-104.9536773,Studio 3SixT,39.67082055173981,-104.9415440204984,Gym / Fitness Center
5524,University Park,39.6784263,-104.9536773,Petco,39.68423549272016,-104.93935629784883,Pet Store
5525,University Park,39.6784263,-104.9536773,IHOP,39.68767329563078,-104.94135129072461,Breakfast Spot
5526,University Park,39.6784263,-104.9536773,Guitar Center,39.688063843602386,-104.94215726852417,Music Store
5527,University Park,39.6784263,-104.9536773,Pete's University Park Cafe,39.67857453901439,-104.95950372570374,Breakfast Spot
5528,University Park,39.6784263,-104.9536773,Yolanda's Tacos on Colorado BLVD,39.686244996224964,-104.94101800720118,Mexican Restaurant
5529,University Park,39.6784263,-104.9536773,Amira Bakery,39.67864087627423,-104.93918775038475,Middle Eastern Restaurant
5530,University Park,39.6784263,-104.9536773,Regal UA Colorado Center & IMAX,39.680864,-104.93926,Movie Theater
5531,University Park,39.6784263,-104.9536773,Stein Mart,39.67082896213379,-104.93898642359193,Department Store
5532,University Park,39.6784263,-104.9536773,BirdCall,39.678766,-104.968959,Fried Chicken Joint
5533,University Park,39.6784263,-104.9536773,Veterans Park,39.68835675978598,-104.96147109959497,Park
5534,University Park,39.6784263,-104.9536773,The Garlic Knot,39.67059962797301,-104.94123507061649,Pizza Place
5535,University Park,39.6784263,-104.9536773,Sprouts Farmers Market,39.66424682350624,-104.93943214416504,Grocery Store
5536,University Park,39.6784263,-104.9536773,Lucile's Creole Cafe,39.678723037349194,-104.97584295986515,Cajun / Creole Restaurant
5537,University Park,39.6784263,-104.9536773,Chick-fil-A,39.6679511,-104.9401302,Food Service
5538,University Park,39.6784263,-104.9536773,The Retreat: A STRAINWISE Dispensary,39.672795234692266,-104.94026695272979,Marijuana Dispensary
5539,University Park,39.6784263,-104.9536773,Barton Lacrosse Stadium,39.68212820430227,-104.96359729998125,Stadium
5540,University Park,39.6784263,-104.9536773,Viàle Pizza & Kitchen,39.69139333,-104.940005,Pizza Place
5541,University Park,39.6784263,-104.9536773,SNOWLAB,39.67825159697716,-104.93686758739716,Ice Cream Shop
5542,University Park,39.6784263,-104.9536773,Chez Artiste Theatre,39.66500838295223,-104.93876641881,Indie Movie Theater
5543,University Park,39.6784263,-104.9536773,John Holly's Asian Bistro,39.672622259397706,-104.97336331300961,Asian Restaurant
5544,University Park,39.6784263,-104.9536773,Deli Zone,39.67231066965867,-104.95974209454937,Sandwich Place
5545,University Park,39.6784263,-104.9536773,Ajinoya Ramen,39.691379,-104.940124,Ramen Restaurant
5546,University Park,39.6784263,-104.9536773,Target,39.68628515262073,-104.96378718206306,Big Box Store
5547,University Park,39.6784263,-104.9536773,Right Time,39.689794,-104.9416,Jewelry Store
5548,University Park,39.6784263,-104.9536773,Jersey Mike's Subs,39.691448,-104.94004199999999,Sandwich Place
5549,University Park,39.6784263,-104.9536773,DSW Designer Shoe Warehouse,39.6842631,-104.9384904,Shoe Store
5550,University Park,39.6784263,-104.9536773,Papa Murphy's,39.66756458623672,-104.93969041527909,Pizza Place
5551,University Park,39.6784263,-104.9536773,Good Times Burgers & Frozen Custard,39.69256726848059,-104.94025482658577,Fast Food Restaurant
5552,University Park,39.6784263,-104.9536773,Anthony's Pizza & Pasta,39.678391893204406,-104.96809044440502,Pizza Place
5553,University Park,39.6784263,-104.9536773,Little's Wine & Spirits,39.67340183924718,-104.97328069940568,Liquor Store
5554,University Park,39.6784263,-104.9536773,"Action Computers, Inc.",39.66449781050805,-104.93894873763946,Electronics Store
5555,University Park,39.6784263,-104.9536773,All City Stadium,39.68861406170227,-104.9662801456595,Football Stadium
5556,University Park,39.6784263,-104.9536773,Starbucks,39.6773863183011,-104.97252606652005,Coffee Shop
5557,University Park,39.6784263,-104.9536773,Ulta Beauty - Curbside Pickup Only,39.6659788,-104.9393034,Cosmetics Shop
5558,University Park,39.6784263,-104.9536773,7-Eleven,39.67821557165,-104.96834769845,Convenience Store
5559,University Park,39.6784263,-104.9536773,Panera Bread,39.6715975,-104.9401548,Bakery
5560,University Park,39.6784263,-104.9536773,PetSmart,39.665954,-104.938963,Pet Store
5561,University Park,39.6784263,-104.9536773,Potbelly Sandwich Shop,39.66759552188524,-104.93978339157087,Sandwich Place
5562,University Park,39.6784263,-104.9536773,Marshalls,39.667513,-104.9387209,Department Store
5563,University Park,39.6784263,-104.9536773,Jimmy Johns Gourmet Sandwiches,39.68685804456446,-104.96759224732996,Sandwich Place
5564,University Park,39.6784263,-104.9536773,Papa Johns,39.67874302602311,-104.9697442049416,Pizza Place
5565,University Park,39.6784263,-104.9536773,King Soopers,39.6667424,-104.9368448,Grocery Store
5566,University Park,39.6784263,-104.9536773,Great Clips,39.6674528,-104.9378962,Salon / Barbershop
5567,University Park,39.6784263,-104.9536773,Rite Aid,39.664199,-104.939969,Pharmacy
5568,Valverde,39.7190908,-105.02061940000002,Denver Bouldering Club,39.72102634290963,-105.01714820113571,Gym / Fitness Center
5569,Valverde,39.7190908,-105.02061940000002,The Green Solution - Alameda Ave @ West Denver Cannabis Dispensary,39.71153,-105.01829,Marijuana Dispensary
5570,Valverde,39.7190908,-105.02061940000002,Vinh Xuong Bakery (2),39.71060865562615,-105.01523210053624,Vietnamese Restaurant
5571,Valverde,39.7190908,-105.02061940000002,Puerto Vallarta Mexican Restaurant,39.71737,-105.02548,Mexican Restaurant
5572,Valverde,39.7190908,-105.02061940000002,Columbine Steakhouse,39.721338788940926,-105.02491382575136,Steakhouse
5573,Valverde,39.7190908,-105.02061940000002,Saigon Bowl,39.71053723397363,-105.02557763017008,Vietnamese Restaurant
5574,Valverde,39.7190908,-105.02061940000002,Paddock Imports,39.72714139,-105.01652564,Auto Garage
5575,Valverde,39.7190908,-105.02061940000002,Wit’s End Brewery,39.72079191624785,-105.01754918318852,Brewery
5576,Valverde,39.7190908,-105.02061940000002,Arc Thrift Store,39.711925,-105.02913799999999,Thrift / Vintage Store
5577,Valverde,39.7190908,-105.02061940000002,Grandpa's Burger Haven,39.715937690583985,-105.02543313218199,Burger Joint
5578,Valverde,39.7190908,-105.02061940000002,Tacos Rapidos,39.71142164090778,-105.01498911498871,Mexican Restaurant
5579,Valverde,39.7190908,-105.02061940000002,Level 7 Games,39.711581,-105.015404,Video Game Store
5580,Valverde,39.7190908,-105.02061940000002,Super Star Asian Cuisine,39.710007449028794,-105.01371473911989,Dim Sum Restaurant
5581,Valverde,39.7190908,-105.02061940000002,Movement Climbing Gym,39.72538457498186,-105.00264991340146,Climbing Gym
5582,Valverde,39.7190908,-105.02061940000002,New Saigon,39.70484848169492,-105.02481143459917,Vietnamese Restaurant
5583,Valverde,39.7190908,-105.02061940000002,Pacific Ocean International Supermarket,39.71036257,-105.01345455,Supermarket
5584,Valverde,39.7190908,-105.02061940000002,China Jade,39.709799,-105.025691,Dim Sum Restaurant
5585,Valverde,39.7190908,-105.02061940000002,7th Circle Music Collective,39.72770755021742,-105.02419684133902,Theater
5586,Valverde,39.7190908,-105.02061940000002,Brewery Bar,39.719128000000005,-104.999854,Mexican Restaurant
5587,Valverde,39.7190908,-105.02061940000002,Board Game Republic,39.71728869322335,-104.99908447265625,Bar
5588,Valverde,39.7190908,-105.02061940000002,Pho 79,39.702559126686815,-105.0253969547549,Vietnamese Restaurant
5589,Valverde,39.7190908,-105.02061940000002,The Empress Seafood Restaurant,39.711472,-105.023368,Dim Sum Restaurant
5590,Valverde,39.7190908,-105.02061940000002,Trade,39.72394608169163,-104.99876128777436,Gay Bar
5591,Valverde,39.7190908,-105.02061940000002,El Taco Veloz,39.7222372865566,-105.02489499165169,Mexican Restaurant
5592,Valverde,39.7190908,-105.02061940000002,The Asian Cajun,39.710982552718875,-105.01598310557416,Asian Restaurant
5593,Valverde,39.7190908,-105.02061940000002,Karmaceuticals,39.716522775488116,-104.99839377476016,Marijuana Dispensary
5594,Valverde,39.7190908,-105.02061940000002,Taqueria La Calle,39.711365551550834,-105.01025946887681,Mexican Restaurant
5595,Valverde,39.7190908,-105.02061940000002,Denver Urban Homesteading,39.71766831607443,-105.00268936157227,Farmers Market
5596,Valverde,39.7190908,-105.02061940000002,Costco,39.708594250562086,-105.01428004608469,Warehouse Store
5597,Valverde,39.7190908,-105.02061940000002,Fritangas Mexican Restaurant,39.71084,-105.02622,Mexican Restaurant
5598,Valverde,39.7190908,-105.02061940000002,Pho Ta,39.709801718349006,-105.01375081077138,Vietnamese Restaurant
5599,Valverde,39.7190908,-105.02061940000002,Habitat Denver ReStore,39.71758305363574,-105.0029112111018,Furniture / Home Store
5600,Valverde,39.7190908,-105.02061940000002,LaMar's Donuts and Coffee,39.72553795875962,-104.9995807891573,Donut Shop
5601,Valverde,39.7190908,-105.02061940000002,Mile High Vienna Stand,39.72110800706963,-104.99841118250504,Hot Dog Joint
5602,Valverde,39.7190908,-105.02061940000002,Bubba Chinos,39.71953548303318,-105.02489875716536,Mexican Restaurant
5603,Valverde,39.7190908,-105.02061940000002,Kings Land Chinese Seafood,39.71060904708068,-105.01465813872233,Dim Sum Restaurant
5604,Valverde,39.7190908,-105.02061940000002,The Crawling Crab,39.702356435304864,-105.02536298874821,Cajun / Creole Restaurant
5605,Valverde,39.7190908,-105.02061940000002,Tarasco's New Latino Cuisine,39.70806063007014,-105.02463386457579,Mexican Restaurant
5606,Valverde,39.7190908,-105.02061940000002,Starbucks,39.710795000000005,-105.022345,Coffee Shop
5607,Valverde,39.7190908,-105.02061940000002,Santiago's Mexican Restaurant,39.72547836452797,-104.99885394434612,Mexican Restaurant
5608,Valverde,39.7190908,-105.02061940000002,Wingstop,39.711533888288045,-105.01139977087466,Wings Joint
5609,Valverde,39.7190908,-105.02061940000002,Vinh Xuong Bakery,39.709799,-105.025691,Bakery
5610,Valverde,39.7190908,-105.02061940000002,space Gallery,39.72274304625371,-104.99826386669332,Art Gallery
5611,Valverde,39.7190908,-105.02061940000002,Peppers,39.7109204478166,-105.03279549378522,Diner
5612,Valverde,39.7190908,-105.02061940000002,Shape Plus,39.73443677254786,-105.01457690116648,Gym / Fitness Center
5613,Valverde,39.7190908,-105.02061940000002,Viet's Restaurant,39.71044817367608,-105.0258251261135,Vietnamese Restaurant
5614,Valverde,39.7190908,-105.02061940000002,Dairy Queen,39.71147442568259,-105.02404913306236,Ice Cream Shop
5615,Valverde,39.7190908,-105.02061940000002,The Buckhorn Exchange,39.73220489239573,-105.0050672879127,Steakhouse
5616,Valverde,39.7190908,-105.02061940000002,Black Sky Brewery,39.72393206840796,-104.99836567013307,Brewery
5617,Valverde,39.7190908,-105.02061940000002,SUBWAY,39.711382,-105.020683,Sandwich Place
5618,Valverde,39.7190908,-105.02061940000002,Smokin' Yard Bbq,39.71798351,-104.99887598,BBQ Joint
5619,Valverde,39.7190908,-105.02061940000002,Buntport Theater,39.72787523485579,-105.00176519012516,Comedy Club
5620,Valverde,39.7190908,-105.02061940000002,Little Caesars Pizza,39.71153299023702,-105.01130854941775,Pizza Place
5621,Valverde,39.7190908,-105.02061940000002,El Camaron Loco,39.728993,-105.025398,Food Truck
5622,Valverde,39.7190908,-105.02061940000002,Walgreens,39.71078729242074,-105.02464699882694,Pharmacy
5623,Valverde,39.7190908,-105.02061940000002,The Haven: A STRAINWISE Dispensary,39.72885827854134,-105.01997283774645,Marijuana Dispensary
5624,Valverde,39.7190908,-105.02061940000002,Dangerous Theater,39.71937536633043,-105.01908777943198,Indie Theater
5625,Valverde,39.7190908,-105.02061940000002,The Grove: A STRAINWISE™ Dispensary,39.7181221501793,-105.02500616586626,Marijuana Dispensary
5626,Valverde,39.7190908,-105.02061940000002,Rude Rec Center,39.73606783170296,-105.02329527619949,Gym
5627,Valverde,39.7190908,-105.02061940000002,7-Eleven,39.7116422,-105.0141042,Convenience Store
5628,Valverde,39.7190908,-105.02061940000002,Penske Truck Rental,39.71785606356007,-104.99990522861481,Rental Service
5629,Valverde,39.7190908,-105.02061940000002,Hamburger Stand,39.735073598265146,-105.02555969585457,Hot Dog Joint
5630,Valverde,39.7190908,-105.02061940000002,7-Eleven,39.7184822,-105.0329184,Convenience Store
5631,Valverde,39.7190908,-105.02061940000002,Shell,39.724143,-105.018322,Gas Station
5632,Valverde,39.7190908,-105.02061940000002,7-Eleven,39.7278258,-105.0007391,Convenience Store
5633,Valverde,39.7190908,-105.02061940000002,Thai Curry,39.725457429885864,-104.99986231327057,Asian Restaurant
5634,Valverde,39.7190908,-105.02061940000002,Family Dollar,39.73271,-105.024841,Discount Store
5635,Valverde,39.7190908,-105.02061940000002,7-Eleven,39.7230885,-105.0247882,Convenience Store
5636,Valverde,39.7190908,-105.02061940000002,7-Eleven,39.710889,-105.001704,Convenience Store
5637,Valverde,39.7190908,-105.02061940000002,7-Eleven,39.7211879304866,-104.999248008253,Convenience Store
5638,Valverde,39.7190908,-105.02061940000002,Barnum Park,39.72554325820287,-105.02684193486758,Park
5639,Valverde,39.7190908,-105.02061940000002,Mi Pueblo Market,39.718763576909716,-105.03282257666345,Market
5640,Valverde,39.7190908,-105.02061940000002,Up In Smoke Hookah Lounge,39.71792,-105.032827,Hookah Bar
5641,Valverde,39.7190908,-105.02061940000002,7-Eleven,39.7332970374533,-105.024455814655,Convenience Store
5642,Valverde,39.7190908,-105.02061940000002,Frog Hollow Park,39.72862339568404,-105.01517172283916,Park
5643,Valverde,39.7190908,-105.02061940000002,Jerry's Market,39.726296000000005,-105.032804,Board Shop
5644,Valverde,39.7190908,-105.02061940000002,New Amsterdam Organics,39.718989,-105.0036669,Marijuana Dispensary
5645,Valverde,39.7190908,-105.02061940000002,Mercado,39.711150747185734,-105.03424967462006,Convenience Store
5646,Valverde,39.7190908,-105.02061940000002,Valverde Park,39.71321209655713,-105.00266872350524,Baseball Field
5647,Valverde,39.7190908,-105.02061940000002,Marisco Details Mazatlan,39.734047,-105.025456,Mexican Restaurant
5648,Valverde,39.7190908,-105.02061940000002,el Zarape,39.734123,-105.025458,Taco Place
5649,Valverde,39.7190908,-105.02061940000002,Gravity Dance Collective,39.719302,-105.000418,Dance Studio
5650,Valverde,39.7190908,-105.02061940000002,Sportsman's Liquors,39.726187,-105.039158,Liquor Store
5651,Valverde,39.7190908,-105.02061940000002,Villa Park Mini Mart,39.72714329392377,-105.03861571986275,Food & Drink Shop
5652,Valverde,39.7190908,-105.02061940000002,Trestle Bike Park,39.7271308337501,-105.03864425649276,Park
5653,Valverde,39.7190908,-105.02061940000002,Sun Valley Kitchen,39.735751,-105.021547,Café
5654,Valverde,39.7190908,-105.02061940000002,ABC Hauling,39.730123,-105.03702,Home Service
5655,Valverde,39.7190908,-105.02061940000002,Villa Park Liquors,39.73315416962532,-105.03250899656946,Liquor Store
5656,Valverde,39.7190908,-105.02061940000002,Alpine Sausage Co.,39.70841883333333,-105.00348345,Deli / Bodega
5657,Valverde,39.7190908,-105.02061940000002,Rude Park,39.73594811984489,-105.02441651589156,Baseball Field
5658,Villa Park,39.7294015,-105.0503967,7-Eleven,39.7233829377195,-105.053667267803,Convenience Store
5659,Villa Park,39.7294015,-105.0503967,Alamo Drafthouse Cinema,39.740601101881495,-105.04234635627716,Movie Theater
5660,Villa Park,39.7294015,-105.0503967,Santiago's Mexican Restaurant,39.715863498202985,-105.05342816218155,Mexican Restaurant
5661,Villa Park,39.7294015,-105.0503967,Lookin' Good Restaurant & Lounge,39.7179800745038,-105.05324381505936,American Restaurant
5662,Villa Park,39.7294015,-105.0503967,Lakewood Country Club,39.73153797668613,-105.0703569874188,Golf Course
5663,Villa Park,39.7294015,-105.0503967,Sloan's Lake Tap & Burger,39.74174516989528,-105.04173095108177,Sports Bar
5664,Villa Park,39.7294015,-105.0503967,Starbucks,39.74062826265479,-105.04195943520521,Coffee Shop
5665,Villa Park,39.7294015,-105.0503967,Chick-fil-A,39.7461936,-105.0537122,Fast Food Restaurant
5666,Villa Park,39.7294015,-105.0503967,Viet Hoa,39.712592193062775,-105.05424312909074,Grocery Store
5667,Villa Park,39.7294015,-105.0503967,Family Dollar,39.732865000000004,-105.052479,Discount Store
5668,Villa Park,39.7294015,-105.0503967,Hits The Spot Diner,39.74054182208328,-105.05883314534888,Diner
5669,Villa Park,39.7294015,-105.0503967,Chase Bank,39.7448895947428,-105.05371874922291,Bank
5670,Villa Park,39.7294015,-105.0503967,Yanna's Cafe,39.713098761303755,-105.0536354475609,American Restaurant
5671,Villa Park,39.7294015,-105.0503967,Los Carboncitos,39.7284593838806,-105.05226924389554,Mexican Restaurant
5672,Villa Park,39.7294015,-105.0503967,Taqueria Mexico #1,39.740158,-105.03719699999999,Mexican Restaurant
5673,Villa Park,39.7294015,-105.0503967,Brew Culture Coffee,39.740186,-105.035014,Coffee Shop
5674,Villa Park,39.7294015,-105.0503967,Seedstock Brewery,39.74013041136972,-105.03482357684804,Brewery
5675,Villa Park,39.7294015,-105.0503967,Los Mesones Taqueria,39.74052,-105.03551,Mexican Restaurant
5676,Villa Park,39.7294015,-105.0503967,Paco Sanchez Park,39.73634900150303,-105.03044874273334,Park
5677,Villa Park,39.7294015,-105.0503967,Lake Steam Baths,39.74017214,-105.03418433,Massage Studio
5678,Villa Park,39.7294015,-105.0503967,Papa Murphy's,39.74480050101875,-105.0560999081474,Pizza Place
5679,Villa Park,39.7294015,-105.0503967,Redbox,39.739812,-105.053642,Video Store
5680,Villa Park,39.7294015,-105.0503967,Great Clips,39.7445460772938,-105.0561136007309,Salon / Barbershop
5681,Villa Park,39.7294015,-105.0503967,Wendy’s,39.72488986065437,-105.05277559922433,Fast Food Restaurant
5682,Villa Park,39.7294015,-105.0503967,Redbox,39.740146,-105.039649,Video Store
5683,Villa Park,39.7294015,-105.0503967,7-Eleven,39.7180995155826,-105.053769350051,Convenience Store
5684,Villa Park,39.7294015,-105.0503967,Papa John's Pizza,39.74017968842669,-105.03920928280043,Pizza Place
5685,Villa Park,39.7294015,-105.0503967,Dollar Tree,39.71244896840837,-105.05425943734306,Discount Store
5686,Villa Park,39.7294015,-105.0503967,Family Dollar,39.71587347448769,-105.05390636483791,Discount Store
5687,Villa Park,39.7294015,-105.0503967,Starbucks,39.74665845218523,-105.05560105656248,Coffee Shop
5688,Villa Park,39.7294015,-105.0503967,Gold Crown Fieldhouse,39.71408012853608,-105.06212631348322,Basketball Court
5689,Villa Park,39.7294015,-105.0503967,7-Eleven,39.7398200493594,-105.053667202646,Convenience Store
5690,Villa Park,39.7294015,-105.0503967,Swift's,39.74004730777494,-105.04315784170056,American Restaurant
5691,Villa Park,39.7294015,-105.0503967,Walgreens,39.74070586017,-105.05244165658951,Pharmacy
5692,Villa Park,39.7294015,-105.0503967,Sinclair,39.73332018538149,-105.05347766430808,Gas Station
5693,Villa Park,39.7294015,-105.0503967,Cricket Wireless Authorized Retailer,39.744582,-105.05575,Mobile Phone Shop
5694,Villa Park,39.7294015,-105.0503967,7-Eleven,39.7400231783317,-105.048357322812,Convenience Store
5695,Villa Park,39.7294015,-105.0503967,Cricket Wireless Authorized Retailer,39.713797,-105.054299,Mobile Phone Shop
5696,Villa Park,39.7294015,-105.0503967,King Soopers,39.7449269,-105.0557326,Grocery Store
5697,Villa Park,39.7294015,-105.0503967,7-Eleven,39.7184822,-105.0329184,Convenience Store
5698,Villa Park,39.7294015,-105.0503967,Shell,39.74007162,-105.05364232,Gas Station
5699,Villa Park,39.7294015,-105.0503967,Pit Stop Tavern,39.7402123906192,-105.05241741860438,Dive Bar
5700,Villa Park,39.7294015,-105.0503967,Target,39.74659446341376,-105.05556846044759,Big Box Store
5701,Villa Park,39.7294015,-105.0503967,7-Eleven,39.7405181749006,-105.032858848571,Convenience Store
5702,Villa Park,39.7294015,-105.0503967,Taco Bell,39.71358839871258,-105.05381404895036,Fast Food Restaurant
5703,Villa Park,39.7294015,-105.0503967,Villa Park Mini Mart,39.72714329392377,-105.03861571986275,Food & Drink Shop
5704,Villa Park,39.7294015,-105.0503967,McDonald's,39.74434205589338,-105.05374338898946,Fast Food Restaurant
5705,Villa Park,39.7294015,-105.0503967,7-Eleven,39.7400582407057,-105.038858950138,Convenience Store
5706,Villa Park,39.7294015,-105.0503967,Mountair Park,39.73806739664898,-105.0592490121314,Park
5707,Villa Park,39.7294015,-105.0503967,D Enterprise,39.7350976,-105.0633674,Home Service
5708,Villa Park,39.7294015,-105.0503967,Villa Pizza,39.729603999999995,-105.03175900000001,Pizza Place
5709,Villa Park,39.7294015,-105.0503967,RTD Rail - Lamar Station,39.7366436417723,-105.06652854159684,Light Rail Station
5710,Villa Park,39.7294015,-105.0503967,Trestles Bike Skills Course at Barnum North,39.72626361587264,-105.03106510401035,Park
5711,Villa Park,39.7294015,-105.0503967,Shell,39.711715573607385,-105.05367274088809,Gas Station
5712,Villa Park,39.7294015,-105.0503967,Lakewood Country Club,39.73160906586977,-105.07061413662042,Golf Course
5713,Villa Park,39.7294015,-105.0503967,Chineese Food,39.740685,-105.064649,Chinese Restaurant
5714,Villa Park,39.7294015,-105.0503967,SUBWAY,39.71346931999695,-105.05425083399825,Sandwich Place
5715,Villa Park,39.7294015,-105.0503967,Colfax &   Kendall RTD Stop,39.740408887860674,-105.06614448278684,Bus Station
5716,Villa Park,39.7294015,-105.0503967,Dog Park - Bynum,39.724813718560846,-105.02946586700035,Dog Run
5717,Villa Park,39.7294015,-105.0503967,Blackjack Pizza & Salads,39.741259,-105.06652199999999,Pizza Place
5718,Villa Park,39.7294015,-105.0503967,Que Chulada,39.71204,-105.052881,Mexican Restaurant
5719,Villa Park,39.7294015,-105.0503967,Barnum Park North,39.726935761939686,-105.0277452861769,Baseball Field
5720,Villa Park,39.7294015,-105.0503967,RTD Stop 16535 (Rt. 51 NB),39.71192331264435,-105.05323283842431,Bus Station
5721,Villa Park,39.7294015,-105.0503967,Mr. Breaker,39.718368,-105.032151,Construction & Landscaping
